"Time";"Sensor_Raw";"Voltage";"Distance_mm";"Label";"Q1";"Q3";"IQR";"Lower_Bound";"Upper_Bound"
"22:25:50.646";"2115";"1704";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:51.147";"2113";"1703";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:51.646";"2129";"1716";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:52.147";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:52.646";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:53.146";"2117";"1706";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:53.646";"2126";"1713";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:54.147";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:54.646";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:55.147";"2129";"1716";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:55.646";"2139";"1724";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:56.146";"2117";"1706";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:56.646";"2126";"1713";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:57.147";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:57.646";"2125";"1712";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:58.147";"2129";"1716";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:58.646";"2119";"1708";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:59.147";"2113";"1703";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:59.647";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:00.146";"2126";"1713";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:00.647";"2108";"1699";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:01.147";"2127";"1714";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:01.646";"2121";"1709";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:02.147";"2115";"1704";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:02.646";"2113";"1703";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:03.147";"2116";"1705";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:03.647";"2123";"1711";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:04.147";"2125";"1712";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:04.647";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:05.147";"2115";"1704";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:05.646";"2122";"1710";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:06.147";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:06.646";"2110";"1700";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:07.147";"2096";"1689";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:07.646";"2121";"1709";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:08.147";"2119";"1708";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:08.646";"2111";"1701";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:09.146";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:09.646";"2099";"1692";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:10.146";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:10.647";"2101";"1693";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:11.147";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:11.647";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:12.146";"2085";"1680";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:12.647";"2106";"1697";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:13.147";"2107";"1698";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:13.647";"2102";"1694";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:14.147";"2108";"1699";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:14.647";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:15.147";"2099";"1692";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:15.647";"2106";"1697";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:16.147";"2106";"1697";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:16.646";"2095";"1688";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:17.146";"2096";"1689";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:17.647";"2091";"1685";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:18.146";"2094";"1687";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:18.647";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:19.147";"2094";"1687";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:19.647";"2096";"1689";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:20.147";"2096";"1689";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:20.647";"2100";"1692";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:21.147";"2101";"1693";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:21.646";"2095";"1688";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:22.147";"2080";"1676";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:22.647";"2073";"1671";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:23.148";"2089";"1683";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:23.648";"2077";"1674";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:24.148";"2081";"1677";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:24.647";"2079";"1675";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:25.147";"2082";"1678";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:25.647";"2089";"1683";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:26.147";"2080";"1676";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:26:26.647";"2074";"1671";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
